unesco_id;unesco_site;acled_event_id;date;event_type;sub_event;distance_km;fatalities;notes;location_acled
8;The Historic Centre of Odesa;UKR177448;2023-12-23;Explosions/Remote violence;Air/drone strike;2.35;0;On 23 December 2023, Ukrainian forces shot down a Russian drone over Odeskyi district (coded to Odesa). The debris of a downed drone shatttered the window glasses of one educational institution. There were no casualties.;Odesa
8;The Historic Centre of Odesa;UKR177504;2023-12-25;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 25 December 2023, Ukrainian forces shot down 17 Russian 'Shahed-136' drones over Odesa region (coded to Odesa).;Odesa
8;The Historic Centre of Odesa;UKR177505;2023-12-25;Explosions/Remote violence;Air/drone strike;2.35;0;On 25 December 2023, Ukrainian forces shot down a Russian drone over Odesa (Odesa region). The debris of a downed drone damaged the technical premises at the port infrastructure. There were no casualties.;Odesa
8;The Historic Centre of Odesa;UKR141993;2023-12-26;Explosions/Remote violence;Air/drone strike;2.35;0;On 26 December 2023, Russian Forces launched drone strikes on Odesa, Odesa, damaging an infrastructure object. No casualties.;Odesa
8;The Historic Centre of Odesa;UKR177542;2023-12-26;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 26 December 2023, Ukrainian forces shot down 4 Russian 'Shahed-131/136' drones over Odesa region (coded to Odesa).;Odesa
8;The Historic Centre of Odesa;UKR142109;2023-12-27;Explosions/Remote violence;Air/drone strike;2.35;2;On 27 December 2023, Russian forces launched an air strike at Odesa, Odesa region. 8 strike drones were intercepted by Ukrainian air defence forces, other ones damaged residential areas in the Odesa city suburbs. 2 civilians were killed, 3 were injured.;Odesa
8;The Historic Centre of Odesa;UKR142236;2023-12-28;Explosions/Remote violence;Air/drone strike;2.35;0;On 28 December 2023, Ukrainian military forces intercepted 10 Russian kamikaze-drones, but the debris hit a residential building in Odesa, Odesa. Another drone hit an industrial building. Casualties unknown.;Odesa
8;The Historic Centre of Odesa;UKR142370;2023-12-29;Explosions/Remote violence;Air/drone strike;2.35;5;On 29 December 2023, Russian forces conducted a rocket strike on Odesa, Odesa with an airborne X-59 missile. A residential complex, school, and private houses were damaged. Five civilians were killed and 32 were wounded.;Odesa
8;The Historic Centre of Odesa;UKR177638;2023-12-29;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 29 December 2023, Ukrainian forces shot down 5 Russian airborne 'Kh-101/555/55' cruise missiles over Odesa region (coded to Odesa).;Odesa
8;The Historic Centre of Odesa;UKR142499;2023-12-30;Explosions/Remote violence;Air/drone strike;2.35;0;On 30 December 2023, Russian air forces launched 'Kh-59' missiles by aircraft at Odesa. Casualties unknown.;Odesa
8;The Historic Centre of Odesa;UKR142618;2023-12-31;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 31 December 2023, Ukrainian forces shot down 6 Russian 'Shahed' drones over Odesa region (coded to Odesa).;Odesa
8;The Historic Centre of Odesa;UKR142619;2023-12-31;Explosions/Remote violence;Air/drone strike;2.35;0;On 31 December 2023, Russian forces carried out airstrikes and fired artillery at Ukrainian positions near Odesa. According to Russian sources, Ukrainian ammunition and vehicles depots were destroyed. Casualties unknown.;Odesa
8;The Historic Centre of Odesa;UKR177690;2023-12-31;Explosions/Remote violence;Air/drone strike;2.35;0;On 31 December 2023, Ukrainian forces shot down a Russian 'Shahed-131/136' drone over Odeskyi district (coded to Odesa). The debris of a downed drone caused a huge fire in an open territory of a coastline. The fire was put out. No casualties.;Odesa
8;The Historic Centre of Odesa;UKR142741;2024-01-01;Explosions/Remote violence;Air/drone strike;2.35;1;On 1 January 2024, Russian forces conducted drone strikes on Odesa, Odesa. One civilian was killed and 8 were injured.;Odesa
8;The Historic Centre of Odesa;UKR177729;2024-01-01;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 1 January 2024, Ukrainian forces shot down 28 Russian 'Shahed-131/136' drones over Odesa region (coded to Odesa).;Odesa
8;The Historic Centre of Odesa;UKR147810;2024-01-07;Battles;Armed clash;2.35;1;On 7 January 2024, according to the Ukrainian ambassador to Moldova, an MGB-affiliated person accompanied by another person from Transnistria shot towards Ukrainian border guards after crossing illegally into Ukraine. As a result, the Transnistrian MGB affiliate was shot dead and the other individual was injured and hospitalized. (coded to Odesa);Odesa
8;The Historic Centre of Odesa;UKR143466;2024-01-07;Explosions/Remote violence;Air/drone strike;2.35;0;On 7 January 2024, Russian forces launched four aerial missiles at unidentified targets towards Odesa region, however, during the flight, they lost their combat capability and fell to the ground in Odesa region (coded to Odesa, Odesa region). Additionally, 2 Russian Shahed drones were shot down in the region. No casualties.;Odesa
8;The Historic Centre of Odesa;UKR143588;2024-01-08;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 8 January 2024, Ukrainian military forces intercepted 7 Russian kamikaze-drones over the Odesa region (coded to Odesa, Odesa).;Odesa
8;The Historic Centre of Odesa;UKR144135;2024-01-17;Explosions/Remote violence;Air/drone strike;2.35;0;On 17 January 2024, Russians conducted drone strikes on Odesa, Odesa. Three civilians were wounded.;Odesa
8;The Historic Centre of Odesa;UKR144861;2024-01-17;Explosions/Remote violence;Shelling/artillery/missile attack;2.35;0;On 17 January 2024, Russian forces fired an Onyx missile which hit an agricultural facility in Odesa Oblast (coded to Odesa, Odesa.) Casualties unknown.;Odesa
8;The Historic Centre of Odesa;UKR145190;2024-01-20;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 20 January 2024, Ukrainian forces shot down a Russian 'Shahed' drone over Odesa region (coded to Odesa).;Odesa
8;The Historic Centre of Odesa;UKR145436;2024-01-22;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 22 January 2024, Ukrainian Forces shot down Russian UAVs in Odesa, Odesa. No casualties.;Odesa
8;The Historic Centre of Odesa;UKR145561;2024-01-23;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 23 January 2024, Ukrainian forces intercepted 2 Russian airborne Kh-31P missiles over Odesa region (coded to Odesa, Odesa region).;Odesa
8;The Historic Centre of Odesa;UKR145683;2024-01-24;Explosions/Remote violence;Air/drone strike;2.35;0;On 24 January 2024, Russian drones attacked Odesa, Odesa, damaging an industrial object, civilian infrastructure and residential buildings. 2 civilians were wounded.;Odesa
8;The Historic Centre of Odesa;UKR145784;2024-01-25;Explosions/Remote violence;Air/drone strike;2.35;0;On 25 January 2024, Russian forces carried out 'Shahed-131/136' drone strikes at Odesa, Odesa. Ukrainian forces shot down two 'Shahed-131/136' drones but the fallen debris of downed drones hit residential buildings damaging objects of civilian infrastructure and wounding 6 civilians.;Odesa
8;The Historic Centre of Odesa;UKR176536;2024-01-25;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 25 January 2024, Ukrainian air defense forces shot down 10 Russian kamikaze drones above Odesa region (coded to Odesa, Odesa).;Odesa
8;The Historic Centre of Odesa;UKR147037;2024-02-03;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 3 February 2024, Ukrainian forces shot down Russian drones over Odesa region (coded to Odesa).;Odesa
8;The Historic Centre of Odesa;UKR147477;2024-02-07;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 7 February 2024, at night, Ukrainian forces shot down a Russian 'kamikaze' drone over Odesa region (coded to Odesa, Odesa region).;Odesa
8;The Historic Centre of Odesa;UKR147611;2024-02-08;Explosions/Remote violence;Air/drone strike;2.35;0;On 8 February 2024, Russian forces launched an air strike with Shahed-131/136 drones at Odesa, Odesa region, damaging civilian infrastructure. 2 police officers dispatched to aid the civilians were injured.;Odesa
8;The Historic Centre of Odesa;UKR147756;2024-02-09;Explosions/Remote violence;Air/drone strike;2.35;0;On 9 February 2024, Russian kamikaze-drone attacked Odesa, Odesa. A civilian was wounded.;Odesa
8;The Historic Centre of Odesa;UKR148042;2024-02-10;Explosions/Remote violence;Air/drone strike;2.35;0;On 10 February 2024, Russian air forces carried out drone strikes at Odesa region (coded to Odesa). Ukrainian forces shot down 21 drones. Civilian infrastructure was damaged. 4 civilians were injured.;Odesa
8;The Historic Centre of Odesa;UKR148176;2024-02-11;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 11 February 2024, Ukrainian forces shot down 4 Russian 'Shahed-136/131' drones over Odesa region (coded to Odesa).;Odesa
8;The Historic Centre of Odesa;UKR148413;2024-02-13;Explosions/Remote violence;Air/drone strike;2.35;0;On 13 February 2024, Ukrainian forces shot down a Russian airborne Kh-59 missile over Odesa, Odesa. Fragments from the missile hit civilian buildings, including a residential structure.;Odesa
8;The Historic Centre of Odesa;UKR148642;2024-02-15;Explosions/Remote violence;Remote explosive/landmine/IED;2.35;0;On 15 February 2024, an unidentified device exploded on the territory of the unit of Ukrainian forces in Odesa, Odesa. The device detonated in hand of an electrician of the military law enforcement service when he was repairing communication equipment. The electrician was hospitalized with blast injuries to his hands.;Odesa
8;The Historic Centre of Odesa;UKR149629;2024-02-21;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 21 February 2024, Ukrainian forces likely shot down a Russian missile over Odesa Oblast (coded to Odesa, Odesa.);Odesa
8;The Historic Centre of Odesa;UKR149384;2024-02-22;Explosions/Remote violence;Air/drone strike;2.35;3;On 22 February 2024, Russian forces carried out a drone strike at Odesa, killing 3 civilians.;Odesa
8;The Historic Centre of Odesa;UKR149050;2024-02-23;Explosions/Remote violence;Air/drone strike;2.35;4;On 23 February 2024, Russian Forces launched drone strikes in Odesa, Odesa. 3 civilians were killed immediately and 1 died several days later in the hospital, 3 civilians were injured.;Odesa
8;The Historic Centre of Odesa;UKR149899;2024-02-24;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 24 February 2024, Ukrainian forces shot down Russian 'Shahed' drones over Odesa region (coded to Odesa).;Odesa
8;The Historic Centre of Odesa;UKR149987;2024-02-24;Explosions/Remote violence;Air/drone strike;2.35;1;On 24 February 2024, Russian air forces carried out air strikes at Odesa. 1 civilian was killed and 3 civilians were injured.;Odesa
8;The Historic Centre of Odesa;UKR150388;2024-02-27;Explosions/Remote violence;Air/drone strike;2.35;0;On 27 February 2024, Russian forces launched a Shahed-136 drone strike at Odesa, Odesa region. While drones were intercepted by Ukrainian forces, the debris damaged an infrastructure facility, causing a fire. Casualties unknown.;Odesa
8;The Historic Centre of Odesa;UKR150452;2024-02-28;Explosions/Remote violence;Air/drone strike;2.35;0;On 28 February 2024, a Russian drone was intercepted by the Ukrainian military over Odesa, Odesa. The debris hit an object of critical infrastructure. There were no casualties.;Odesa
8;The Historic Centre of Odesa;UKR150538;2024-02-28;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 28 February 2024, Ukrainian military forces intercepted 10 Russian kamikaze-drones over 2 regions, some over the Odesa region (coded to Odesa, Odesa).;Odesa
8;The Historic Centre of Odesa;UKR166436;2024-02-29;Strategic developments;Disrupted weapons use;2.35;0;Defusal: On 29 February 2024, Ukrainian emergency service defused through controlled exposion a naval mine on a beach in Odesa, Odesa.;Odesa
8;The Historic Centre of Odesa;UKR149665;2024-03-01;Strategic developments;Disrupted weapons use;2.35;0;Defusal: On 1 March 2024, an explosive item was found on one of the beaches in Odesa, Odesa. The State Emergency Service of Ukraine identified the item as a naval mine and defused it.;Odesa
8;The Historic Centre of Odesa;UKR150817;2024-03-02;Explosions/Remote violence;Air/drone strike;2.35;12;On 2 March 2024, Russian air forces carried out a drone strike at Odesa. Private houses were damaged. 12 civilians, including 5 children, were killed and 20 civilians were injured.;Odesa
8;The Historic Centre of Odesa;UKR150818;2024-03-02;Strategic developments;Disrupted weapons use;2.35;0;Interception: On 2 March 2024, Ukrainian forces shot down 7 Russian 'Shahed' drones over Odesa region (coded to Odesa).;Odesa
8;The Historic Centre of Odesa;UKR151064;2024-03-04;Explosions/Remote violence;Air/drone strike;2.35;0;On 4 March 2024, Russian air forces carried out airstrikes at Odesa. Casualties unknown.;Odesa
8;The Historic Centre of Odesa;UKR151173;2024-03-05;Explosions/Remote violence;Air/drone strike;2.35;0;On 5 March 2024, Russian Forces launched drone strikes on Odesa, Odesa. The falling debris of the downed drones damaged a private house and a recreational facility causing fire. The fire was put out. No casualties.;Odesa
8;The Historic Centre of Odesa;UKR151299;2024-03-06;Explosions/Remote violence;Air/drone strike;2.35;0;On 6 March 2024, Russian forces launched Shahed-136 drone strike at Odesa region (coded to Odesa, Odesa region). While 18 drones were shot down over Odesa region, the debris damaged residential houses, a gas pipeline and a recreational facility. Casualties unknown.;Odesa
