id,category,name,author,type,date,year_incident,place_incident,google_maps_link,circumstances,url,original_name,date_normalized,year_for_timeline
4318,Painting,Head of a man (sketch),Sergei Korovin,Painting,,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4318,Holova cholovika (etud),,
4327,Painting,Infant John the Baptist with a lamb,Mikhail Shibanov,Painting,1783-1785,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4327,Nemovlia Ioan Khrestytel z iahniam,1783-1785,1784.0
4325,Painting,Apostle Paul,Mikhail Shibanov,Painting,1783-1785,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4325,Apostol Pavlo,1783-1785,1784.0
4321,Painting,Landscape,Vasyl Pereplotchykov,Painting,,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4321,Peizazh,,
4320,Painting,Bukovytskyi at the easel (sketch),Petro Nilus,Painting,1898,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4320,Bukovetskii za molbertom (etud),1898,1898.0
4324,Painting,Moonlit night on the river,Yevhen Bukovetskyi,Painting,,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4324,Misiachna nich na richtsi,,
4326,Painting,Ioan Bohoslov,Mikhail Shibanov,Painting,1783-1785,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4326,,1783-1785,1784.0
4323,Painting,Portrait of the artist P.A. Nilus,Yevhen Bukovetskyi,Painting,1905,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4323,Portret khudozhnyka Nilusa P.A.,1905,1905.0
4322,Painting,Autumn,Konstantin Gorbatov,Painting,1990s,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4322,Osin,1990-1999,1994.0
4319,Painting,Swamp,Sergey Sevastyanov,Painting,,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4319,Boloto,,
4308,Painting,Ruins by the sea. Yalta,Heorhii Kurnakov,Painting,1924,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4308,Ruiny bilya morya. Yalta,1924,1924.0
4309,Painting,Summer evening,Heorhii Kurnakov,Painting,1952,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4309,Litniy vechir,1952,1952.0
4315,Painting,By the window,Nikolay Kasatkin,Painting,1920,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4315,Bilia vikna,1920,1920.0
4310,Painting,Plant by the river,Heorhii Kurnakov,Painting,1911,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4310,Zavod bilya richky,1911,1911.0
4312,Painting,The silver range of early spring,Heorhii Kurnakov,Painting,1914,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4312,Peizazh z velykym derevom,1914,1914.0
4313,Painting,Kherson. The last mill,Heorhii Kurnakov,Painting,1938,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4313,Kherson. Ostanniy mlyn,1938,1938.0
4314,Painting,On the river,Volodymyr Orlovsky,Painting,,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4314,Na richtsi,,
4311,Painting,The silver range of early spring,Heorhii Kurnakov,Painting,1949,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4311,Sribna gama rannoi vesny,1949,1949.0
4317,Painting,The only teacher,Vassily Maximov,Painting,,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4317,Yedynyi vchytel,,
4316,Painting,Portrait of O.V. Repnina,Unknown artist,Painting,mid-XIX century,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4316,Portret O.V.Repninoi,1801-1900,1850.0
4304,Painting,Autumn morning,Heorhii Kurnakov,Painting,1953,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4304,Osinniy ranok,1953,1953.0
4276,Painting,The beginning of spring,Volodymyr Gavrilov,Painting,1965,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4276,Pocнatok vesny,1965,1965.0
4277,Painting,"Portrait of a Soviet soldier, National Hero of Italy",Jacques Ikhmalian,Painting,1974,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4277,Portret natsionalnoho heroia Italii radianskoho soldata,1974,1974.0
4306,Painting,In autumn in the hydropark,Heorhii Kurnakov,Painting,1969,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4306,Voseny v gidroparku,1969,1969.0
4278,Painting,Portrait of mother-heroine A. Krotova's,Viktor Kiselev,Painting,1975,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4278,Portret materi-heroini A. Krotkovoi,1975,1975.0
4275,Painting,House of the busнuliаnu,Mihail Grecu,Painting,1969,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4275,Budynok busнuliаnu,1969,1969.0
4307,Painting,Thaw,Heorhii Kurnakov,Painting,1950,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4307,Vidlyga,1950,1950.0
4305,Painting,Clouds over the steppe. Kherson region,Heorhii Kurnakov,Painting,1960,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4305,Hmary nad stepom. Hersonschina,1960,1960.0
4274,Painting,Velyka Ordynka. November,Evgeny Vakhtagov,Painting,1979,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4274,Velyka Ordynka. Lystopad,1979,1979.0
4279,Painting,Fallen flag bearer (Komsomol in the civil war),Sukhrob Kurbanov,Painting,1978,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4279,Zahyblyi praporonosets zahyblyi praporonosets (komsomol u hromadiаnskii viini),1978,1978.0
4270,Painting,Young Kazakhs,Salikhitdin Aitbayev,Painting,1967,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4270,Molodi kazakhy,1967,1967.0
4271,Painting,In the studio,Lavinia Bazhbeuk-Melikian,Painting,1981,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4271,V maisterni,1981,1981.0
4268,Painting,Lilac,Petro Konchalovsky,Painting,1937,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4268,Buzok,1937,1937.0
4272,Painting,Bread,Yarly Bayramov,Painting,1972,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4272,Khlib,1972,1972.0
4269,Painting,Without five twelve,Ojars Abols,Painting,1977,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4269,Za piat khvylyn dvanadtsiata,1977,1977.0
4273,Painting,A portrait of an old,Mikola Bocharov,Painting,1981,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4273,Portret staroho,1981,1981.0
4264,Painting,Landscape,Witold Bialynicki-Birulia,Painting,XX century AD,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4264,Peizazh,1901-2000,1950.0
4267,Painting,In the garden in spring,Petro Stolyarenko,Painting,1980,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4267,V sadu navesni,1980,1980.0
