id,url,category,name,author,type,cration_date,original_name,circumstances,year_incident,place_incident,latitude,longitude,country,museum_origin,description,links,year_clean,period,has_coordinates,has_author
4533,https://war-sanctions.gur.gov.ua/en/stolen/objects/4533,Painting,War / Viina,Gennadiy Myznikov,Painting,1985,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,On the back on canvas or on a stretcher,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4597,https://war-sanctions.gur.gov.ua/en/stolen/objects/4597,Painting,Motherhood / Materynstvo,Joshua Brevio,Painting,1957,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,On the back on the canvas or on the stretcher,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4598,https://war-sanctions.gur.gov.ua/en/stolen/objects/4598,Painting,Italian landscape Venice / Italiiskyi peizazh Venetsiia,Joshua Brevio,Painting,1958,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Italian landscape Venice / Italiiskyi peizazh Venetsiia,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4602,https://war-sanctions.gur.gov.ua/en/stolen/objects/4602,Painting,Sketch of the set 1916 / Eskiz dekoratsii 1916 r,Boris Kustodiev,Painting,"XX century, 50s.",,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Sketch of the set 1916 / Eskiz dekoratsii 1916 r,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4536,https://war-sanctions.gur.gov.ua/en/stolen/objects/4536,Painting,Monastery yard. Nikolsky Monastery. Staraya Ladoga / Monastyrskii dvir. Niкolskii monastyr. Stara Ladoha,Boris Novikov,Painting,1970s,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Monastery yard. Nikolsky Monastery. Staraya Ladoga / Monastyrskii dvir. Niкolskii monastyr. Stara Ladoha,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4599,https://war-sanctions.gur.gov.ua/en/stolen/objects/4599,Painting,View of St. Nicholas Church in Prague / Vyd tserkvy Sv. Mykolaia u Prazi,Emmanuel Knizhek,Painting,20th century,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,View of St. Nicholas Church in Prague / Vyd tserkvy Sv. Mykolaia u Prazi,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4529,https://war-sanctions.gur.gov.ua/en/stolen/objects/4529,Painting,"Triptych ""Farewell"". The central part ""Dedicated to the Father"" / Tryptykh ""Doroha zhyttia"". Liva chastyna ""Batkovi prysviachuetsia""",Annamukhamed Zaripov,Painting,1982,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,"Triptych ""Farewell"". The central part ""Dedicated to the Father"" / Tryptykh ""Doroha zhyttia"". Liva chastyna ""Batkovi prysviachuetsia""","https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4531,https://war-sanctions.gur.gov.ua/en/stolen/objects/4531,Painting,Bell / Kolokol,Vasily Kalinin,Painting,1986,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,On the back on canvas or on a stretcher,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4523,https://war-sanctions.gur.gov.ua/en/stolen/objects/4523,Painting,"Diptych. ""Showcase"". Left part / Dyptykh. ""Vitryny"". Liva Chastyna",Vladimir Brynin,Painting,1983,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,"Diptych. ""Showcase"". Left part / Dyptykh. ""Vitryny"". Liva Chastyna","https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4528,https://war-sanctions.gur.gov.ua/en/stolen/objects/4528,Painting,"Triptych ""The Road of Life"". Left part ""Dedicated to the Father"" / Tryptykh ""Doroha zhyttia"". Liva chastyna ""Batkovi prysviachuetsia""",Annamukhamed Zaripov,Painting,1982,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,"Triptych ""The Road of Life"". Left part ""Dedicated to the Father"" / Tryptykh ""Doroha zhyttia"". Liva chastyna ""Batkovi prysviachuetsia""","https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4532,https://war-sanctions.gur.gov.ua/en/stolen/objects/4532,Painting,Poet Mezhirov Alexander / Poet Mezhyrov Oleksandr,Yuri Mezhirov,Painting,1983,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Poet Mezhirov Alexander / Poet Mezhyrov Oleksandr,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4524,https://war-sanctions.gur.gov.ua/en/stolen/objects/4524,Painting,"Diptych. ""Showcase"". Right part / Dyptykh. ""Vitryny"". Prava Chastyna",Vladimir Brynin,Painting,1983,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,"Diptych. ""Showcase"". Right part / Dyptykh. ""Vitryny"". Prava Chastyna","https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4527,https://war-sanctions.gur.gov.ua/en/stolen/objects/4527,Painting,"Triptych ""Address"". Right part ""Dedicated to the Father"" / Tryptykh ""Zvernennia"". Prava сhastyna ""Batkovi prysviachuetsia""",Annamukhamed Zaripov,Painting,1982,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,"Triptych ""Address"". Right part ""Dedicated to the Father"" / Tryptykh ""Zvernennia"". Prava сhastyna ""Batkovi prysviachuetsia""","https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4530,https://war-sanctions.gur.gov.ua/en/stolen/objects/4530,Painting,Still life / Natiurmort,Ada Zevina-Mansurova,Painting,1982,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,On the back on canvas or on a stretcher,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4525,https://war-sanctions.gur.gov.ua/en/stolen/objects/4525,Painting,Gorky Street / Vulytsia Horkoho,Evgeny Vakhtagov,Painting,1978,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Gorky Street / Vulytsia Horkoho,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4526,https://war-sanctions.gur.gov.ua/en/stolen/objects/4526,Painting,"Study for the painting ""Spring at the Station"" / Etiud do kartyny ""Vesna na stantsii""",Boris Domashnikov,Painting,1970,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,"Study for the painting ""Spring at the Station"" / Etiud do kartyny ""Vesna na stantsii""","https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4521,https://war-sanctions.gur.gov.ua/en/stolen/objects/4521,Painting,Roads / Dorohy,Grigory Kryzhevsky,Painting,1985,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,On the back on cardboard or on a stretcher,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4518,https://war-sanctions.gur.gov.ua/en/stolen/objects/4518,Painting,Seven-mile steps. Right part / Semyverstnymy krokamy. Prava chastyna,Karlis Dobrais,Painting,1973,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://history.rayon.in.ua/news/588158-kherson-shist-iz-semi-kartin-latviyskogo-khudozhnika-z-kolektsii-khudozhnogo-muzeyu-vkrali-rosiyski-maroderi Archive links https://web.archive.org/web/20230606131241/https://history.rayon.in.ua/news/588158-kherson-shist-iz-semi-kartin-latviyskogo-khudozhnika-z-kolektsii-khudozhnogo-muzeyu-vkrali-rosiyski-maroderi",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Seven-mile steps. Right part / Semyverstnymy krokamy. Prava chastyna,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4522,https://war-sanctions.gur.gov.ua/en/stolen/objects/4522,Painting,Childhood sky / Nebo dytynstva,Valentina Bahgchevan,Painting,1986,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,On the back on canvas or on a stretcher,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4519,https://war-sanctions.gur.gov.ua/en/stolen/objects/4519,Painting,Still life with rose hips / Natiurmort z shypshynoiu,Grigory Kryzhevsky,Painting,1988,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://history.rayon.in.ua/news/588158-kherson-shist-iz-semi-kartin-latviyskogo-khudozhnika-z-kolektsii-khudozhnogo-muzeyu-vkrali-rosiyski-maroderi Archive links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Still life with rose hips / Natiurmort z shypshynoiu,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4512,https://war-sanctions.gur.gov.ua/en/stolen/objects/4512,Painting,On our most distant islands (In the Kuril Islands. Shumshu Island) / Na samykh dalnikh nashykh ostrovakh (Na Kurylakh. Ostriv Shumshu),Roman Yavorsky,Painting,1958,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,On our most distant islands (In the Kuril Islands. Shumshu Island) / Na samykh dalnikh nashykh ostrovakh (Na Kurylakh. Ostriv Shumshu),"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
